base_year,series,year,indicator,frequency,revision,industry,subindustry,institutional_sector,quarter,current_price,constant_price,unit
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,First Revised Estimates,Financial Services,Air Transport,General Government,Q2,49771.0,45614.0,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,First Revised Estimates,"Real Estate, Ownership of Dwelling & Professional Services",Air Transport,General Government,Q2,967121.0,842550.0,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,First Revised Estimates,Public Administration and Defence,Air Transport,General Government,Q2,400565.0,351726.0,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,First Revised Estimates,Other Services,Air Transport,General Government,Q2,232413.0,204688.0,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,First Revised Estimates,Total Gross Capital Formation,Air Transport,General Government,Q2,4064922.0,3603258.0,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,General Government,Q2,284502.7943,230204.2538,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,General Government,Q2,34000.61372,28343.85736,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,General Government,Q2,2879.811578,2498.903579,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,General Government,Q2,19629.06876,16389.1681,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,341012.2883,277436.1829,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,Mining and Quarrying,Air Transport,General Government,Q2,72876.11889,63576.56249,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,Manufacturing,Air Transport,General Government,Q2,689841.0992,627504.3281,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,315393.5953,287192.2719,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,Construction,Air Transport,General Government,Q2,210096.8887,187535.5324,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,General Government,Q2,314820.7754,275511.2849,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,General Government,Q2,37381.18781,32703.74549,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Trade, Repair, Hotels and Restaurants",Air Transport,General Government,Q2,352201.9633,308215.0304,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,General Government,Q2,71077.64068,64676.71843,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,General Government,Q2,81409.51783,73627.19456,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,General Government,Q2,2076.000621,1819.47229,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,6734.174842,6142.046011,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,General Government,Q2,13906.75461,12468.11084,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,General Government,Q2,3145.25357,2740.231413,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,General Government,Q2,70312.39903,65744.9521,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,248661.7412,227218.7256,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,Financial Services,Air Transport,General Government,Q2,64504.56263,58282.14061,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Real Estate, Ownership of Dwelling & Professional Services",Air Transport,General Government,Q2,1188024.735,1048443.865,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,Public Administration and Defence,Air Transport,General Government,Q2,340293.1572,298961.7327,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,Other Services,Air Transport,General Government,Q2,217982.3347,191230.5524,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,Total Gross Capital Formation,Air Transport,General Government,Q2,4040888.484,3575596.925,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,General Government,Q2,277061.941,226078.5508,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,General Government,Q2,33323.00872,27654.94651,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,General Government,Q2,2844.448925,2464.889296,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,General Government,Q2,18634.0228,16464.74214,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,331863.4215,272663.1288,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,Mining and Quarrying,Air Transport,General Government,Q2,71795.21893,61017.92659,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,Manufacturing,Air Transport,General Government,Q2,693477.7134,623915.1314,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,339044.4898,303064.8823,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,Construction,Air Transport,General Government,Q2,228722.3825,209917.9768,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,General Government,Q2,350543.8555,306154.6224,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,General Government,Q2,39202.55141,34156.37293,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",Air Transport,General Government,Q2,389746.4069,340310.9954,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,General Government,Q2,71144.73667,61372.12752,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,General Government,Q2,73229.37732,67294.88946,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,General Government,Q2,2096.00586,1923.151711,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,6953.12192,6439.795206,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,General Government,Q2,14019.95677,12409.47867,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,General Government,Q2,4485.612407,3892.420687,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,General Government,Q2,70586.3856,63192.19565,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,242515.1966,216524.0589,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,Financial Services,Air Transport,General Government,Q2,65877.33588,58331.74055,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,"Real Estate, Ownership of Dwelling & Professional Services",Air Transport,General Government,Q2,1141421.161,978131.0941,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,Public Administration and Defence,Air Transport,General Government,Q2,340031.8816,298355.9005,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,Other Services,Air Transport,General Government,Q2,218594.1662,190614.4713,₹ Crore
2011-12,Current,2014-15,Gross Capital Formation by Industry of Use,Annual,Third Revised Estimates,Total Gross Capital Formation,Air Transport,General Government,Q2,4063089.375,3552847.307,₹ Crore
2011-12,Current,2013-14,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,General Government,Q2,272313.0,233268.0,₹ Crore
2011-12,Current,2013-14,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,General Government,Q2,30873.0,26781.0,₹ Crore
2011-12,Current,2013-14,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,General Government,Q2,2347.0,2075.0,₹ Crore
2011-12,Current,2013-14,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,General Government,Q2,17191.0,15041.0,₹ Crore
2011-12,Current,2013-14,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,322723.0,277165.0,₹ Crore
2011-12,Current,2013-14,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,Mining and Quarrying,Air Transport,General Government,Q2,149863.0,137199.0,₹ Crore
2011-12,Current,2013-14,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,Manufacturing,Air Transport,General Government,Q2,639232.0,593080.0,₹ Crore
2011-12,Current,2013-14,Gross Capital Formation by Industry of Use,Annual,Second Revised Estimates,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,312515.0,292164.0,₹ Crore
